id,label,parent,synonym
DOID:0111492,combined oxidative phosphorylation deficiency 32,autosomal recessive disease,COXPD32
DOID:0111492,combined oxidative phosphorylation deficiency 32,combined oxidative phosphorylation deficiency,COXPD32
DOID:0111493,combined oxidative phosphorylation deficiency 12,autosomal recessive disease,COXPD12
DOID:0111493,combined oxidative phosphorylation deficiency 12,autosomal recessive disease,LTBL
DOID:0111493,combined oxidative phosphorylation deficiency 12,autosomal recessive disease,leukoencephalopathy with thalamus and brainstem involvement and high lactate
DOID:0111493,combined oxidative phosphorylation deficiency 12,autosomal recessive disease,leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome
DOID:0111493,combined oxidative phosphorylation deficiency 12,combined oxidative phosphorylation deficiency,COXPD12
DOID:0111493,combined oxidative phosphorylation deficiency 12,combined oxidative phosphorylation deficiency,LTBL
DOID:0111493,combined oxidative phosphorylation deficiency 12,combined oxidative phosphorylation deficiency,leukoencephalopathy with thalamus and brainstem involvement and high lactate
DOID:0111493,combined oxidative phosphorylation deficiency 12,combined oxidative phosphorylation deficiency,leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome
DOID:0111494,combined oxidative phosphorylation deficiency 4,autosomal recessive disease,COXPD4
DOID:0111494,combined oxidative phosphorylation deficiency 4,combined oxidative phosphorylation deficiency,COXPD4
DOID:0111495,combined oxidative phosphorylation deficiency 33,autosomal recessive disease,COXPD33
DOID:0111495,combined oxidative phosphorylation deficiency 33,combined oxidative phosphorylation deficiency,COXPD33
DOID:0111496,combined oxidative phosphorylation deficiency 17,autosomal recessive disease,COXPD17
DOID:0111496,combined oxidative phosphorylation deficiency 17,combined oxidative phosphorylation deficiency,COXPD17
DOID:0111497,combined oxidative phosphorylation deficiency 34,autosomal recessive disease,COXPD34
DOID:0111497,combined oxidative phosphorylation deficiency 34,autosomal recessive disease,syndromic sensorineural deafness due to COXPD
DOID:0111497,combined oxidative phosphorylation deficiency 34,autosomal recessive disease,syndromic sensorineural deafness due to combined oxidative phosphorylation defect
DOID:0111497,combined oxidative phosphorylation deficiency 34,autosomal recessive disease,syndromic sensorineural hearing loss due to COXPD
DOID:0111497,combined oxidative phosphorylation deficiency 34,combined oxidative phosphorylation deficiency,COXPD34
DOID:0111497,combined oxidative phosphorylation deficiency 34,combined oxidative phosphorylation deficiency,syndromic sensorineural deafness due to COXPD
DOID:0111497,combined oxidative phosphorylation deficiency 34,combined oxidative phosphorylation deficiency,syndromic sensorineural deafness due to combined oxidative phosphorylation defect
DOID:0111497,combined oxidative phosphorylation deficiency 34,combined oxidative phosphorylation deficiency,syndromic sensorineural hearing loss due to COXPD
DOID:0111498,combined oxidative phosphorylation deficiency 22,autosomal recessive disease,COXPD22
DOID:0111498,combined oxidative phosphorylation deficiency 22,combined oxidative phosphorylation deficiency,COXPD22
DOID:0111499,combined oxidative phosphorylation deficiency 37,autosomal recessive disease,COXPD37
DOID:0111499,combined oxidative phosphorylation deficiency 37,combined oxidative phosphorylation deficiency,COXPD37
DOID:0111500,combined oxidative phosphorylation deficiency 23,autosomal recessive disease,COXPD23
DOID:0111500,combined oxidative phosphorylation deficiency 23,combined oxidative phosphorylation deficiency,COXPD23
DOID:0111501,combined oxidative phosphorylation deficiency 29,autosomal recessive disease,COXPD29
DOID:0111501,combined oxidative phosphorylation deficiency 29,combined oxidative phosphorylation deficiency,COXPD29
DOID:0111502,combined oxidative phosphorylation deficiency 6,X-linked recessive disease,COXPD6
DOID:0111502,combined oxidative phosphorylation deficiency 6,X-linked recessive disease,Mitochondrial encephalomyopathy due to COXPD6
DOID:0111502,combined oxidative phosphorylation deficiency 6,X-linked recessive disease,Mitochondrial encephalomyopathy due to combined oxidative phosphorylation defect 6
DOID:0111502,combined oxidative phosphorylation deficiency 6,X-linked recessive disease,severe X-linked mitochondrial encephalomyopathy
DOID:0111502,combined oxidative phosphorylation deficiency 6,combined oxidative phosphorylation deficiency,COXPD6
DOID:0111502,combined oxidative phosphorylation deficiency 6,combined oxidative phosphorylation deficiency,Mitochondrial encephalomyopathy due to COXPD6
DOID:0111502,combined oxidative phosphorylation deficiency 6,combined oxidative phosphorylation deficiency,Mitochondrial encephalomyopathy due to combined oxidative phosphorylation defect 6
DOID:0111502,combined oxidative phosphorylation deficiency 6,combined oxidative phosphorylation deficiency,severe X-linked mitochondrial encephalomyopathy
DOID:0111503,Li-Fraumeni syndrome 1,Li-Fraumeni syndrome,LFS1
DOID:3012,Li-Fraumeni syndrome,autosomal dominant disease,Li-Fraumeni Familiar cancer Susceptibility syndrome
DOID:3012,Li-Fraumeni syndrome,autosomal dominant disease,SBLA syndrome
DOID:3012,Li-Fraumeni syndrome,autosomal dominant disease,"sarcoma, breast, leukaemia and adrenal gland syndrome"
DOID:3012,Li-Fraumeni syndrome,syndrome,Li-Fraumeni Familiar cancer Susceptibility syndrome
DOID:3012,Li-Fraumeni syndrome,syndrome,SBLA syndrome
DOID:3012,Li-Fraumeni syndrome,syndrome,"sarcoma, breast, leukaemia and adrenal gland syndrome"
DOID:0111504,Li-Fraumeni syndrome 2,Li-Fraumeni syndrome,LFS2
DOID:0111505,palmoplantar keratoderma-deafness syndrome,autosomal dominant disease,PPK-deafness syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,autosomal dominant disease,keratoderma palmoplantar deafness
DOID:0111505,palmoplantar keratoderma-deafness syndrome,autosomal dominant disease,palmoplantar hyperkeratosis-deafness syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,autosomal dominant disease,palmoplantar hyperkeratosis-hearing loss syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,autosomal dominant disease,palmoplantar keratoderma with deafness
DOID:0111505,palmoplantar keratoderma-deafness syndrome,autosomal dominant disease,palmoplantar keratoderma-hearing loss syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,syndrome,PPK-deafness syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,syndrome,keratoderma palmoplantar deafness
DOID:0111505,palmoplantar keratoderma-deafness syndrome,syndrome,palmoplantar hyperkeratosis-deafness syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,syndrome,palmoplantar hyperkeratosis-hearing loss syndrome
DOID:0111505,palmoplantar keratoderma-deafness syndrome,syndrome,palmoplantar keratoderma with deafness
DOID:0111505,palmoplantar keratoderma-deafness syndrome,syndrome,palmoplantar keratoderma-hearing loss syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,Bennion-Patterson syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,Howell-Evans syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,TOC
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,keratosis palmaris et plantaris with esophageal cancer
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,keratosis palmoplantaris-esophageal carcinoma syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,palmoplantar hyperkeratosis-esophageal carcinoma syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,palmoplantar keratoderma with esophageal cancer
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,tylosis with esophageal cancer
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,autosomal dominant disease,tylosis-oesophageal carcinoma syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,Bennion-Patterson syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,Howell-Evans syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,TOC
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,keratosis palmaris et plantaris with esophageal cancer
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,keratosis palmoplantaris-esophageal carcinoma syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,palmoplantar hyperkeratosis-esophageal carcinoma syndrome
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,palmoplantar keratoderma with esophageal cancer
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,tylosis with esophageal cancer
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,syndrome,tylosis-oesophageal carcinoma syndrome
DOID:0111507,Lenz-Majewski hyperostotic dwarfism,autosomal dominant disease,Lenz-Majewski syndrome
DOID:0111507,Lenz-Majewski hyperostotic dwarfism,syndrome,Lenz-Majewski syndrome
DOID:0111508,Torrance type platyspondylic dysplasia,osteochondrodysplasia,PLSD-T
DOID:0111508,Torrance type platyspondylic dysplasia,osteochondrodysplasia,PLSDT
DOID:0111508,Torrance type platyspondylic dysplasia,osteochondrodysplasia,"lethal short-limbed platyspondylic dwarfism, Torrance type"
DOID:0111508,Torrance type platyspondylic dysplasia,osteochondrodysplasia,"platyspondylic dysplasia, Torrance-Luton type"
DOID:0111508,Torrance type platyspondylic dysplasia,osteochondrodysplasia,"platyspondylic lethal skeletal dysplasia, Torrance type"
DOID:0111508,Torrance type platyspondylic dysplasia,osteochondrodysplasia,"thanatophoric dysplasia, Torrance variant"
DOID:0111509,lymphedema-distichiasis syndrome,autosomal dominant disease,LPHDST
DOID:0111509,lymphedema-distichiasis syndrome,autosomal dominant disease,lymphedema with distichiasis
DOID:0111509,lymphedema-distichiasis syndrome,syndrome,LPHDST
DOID:0111509,lymphedema-distichiasis syndrome,syndrome,lymphedema with distichiasis
DOID:0111510,Marshall syndrome,ectodermal dysplasia,MRSHS
DOID:0111510,Marshall syndrome,ectodermal dysplasia,"deafness, myopia, cataract, saddle nose-Marshall type"
DOID:0111511,melanoma and neural system tumor syndrome,autosomal dominant disease,melanoma-astrocytoma syndrome
DOID:0111511,melanoma and neural system tumor syndrome,syndrome,melanoma-astrocytoma syndrome
DOID:0111512,metachondromatosis,autosomal dominant disease,METCDS
DOID:0111512,metachondromatosis,osteochondrodysplasia,METCDS
DOID:0111513,metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,autosomal dominant disease,metaphyseal dysplasia maxillary hypoplasia brachydactyly
DOID:0111513,metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,autosomal dominant disease,metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly
DOID:0111513,metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,osteochondrodysplasia,metaphyseal dysplasia maxillary hypoplasia brachydactyly
DOID:0111513,metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,osteochondrodysplasia,metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly
DOID:0111514,metatropic dysplasia,autosomal dominant disease,metatropic dwarfism
DOID:0111514,metatropic dysplasia,spondyloepimetaphyseal dysplasia,metatropic dwarfism
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,autosomal recessive disease,PEOB2
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,autosomal recessive disease,adult-onset CPEO with mitochondrial myopathy
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,autosomal recessive disease,adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,autosomal recessive disease,autosomal recessive progressive external ophthalmoplegia 2
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,chronic progressive external ophthalmoplegia,PEOB2
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,chronic progressive external ophthalmoplegia,adult-onset CPEO with mitochondrial myopathy
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,chronic progressive external ophthalmoplegia,adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
DOID:0111515,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 2,chronic progressive external ophthalmoplegia,autosomal recessive progressive external ophthalmoplegia 2
DOID:12558,chronic progressive external ophthalmoplegia,mitochondrial myopathy,progressive external ophthalmoplegia
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,autosomal recessive disease,PEOB4
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,autosomal recessive disease,adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,autosomal recessive disease,adult-onset multiple mtDNA deletion syndrome due to DGUOK deficiency
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,autosomal recessive disease,autosomal recessive progressive external ophthalmoplegia 4
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,chronic progressive external ophthalmoplegia,PEOB4
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,chronic progressive external ophthalmoplegia,adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency
DOID:0111516,autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 4,chronic progressive external ophthalmoplegia,adult-onset multiple mtDNA deletion syndrome due to DGUOK deficiency
